sin
-0,766460527
-0,756151665
0,22173686
-0,183667033
0,349012536
0,127496021
0,179250323
0,403795017
1,069148868
1,247899484
1,027057261
0,396296085
1,253854724
1,308006519
1,122773332
0,695684769
1,354003391
1,203074098
-0,584580665
1,268526104
-0,047573909
1,194990155
0,731460205
1,342511053
0,626382575
0,155165014
0,44182454
0,957283028
0,348111459
0,182081749
0,512896766
0,146760346
-0,061337846
0,52528434
0,522015914
-0,044120115
-0,585500019
0,218619356
-0,020298112
-0,328317576
-1,364840786
-0,747941159
-1,24341186
-0,995672063
-0,831573609
-0,927450414
-1,231278557
-0,363446383
-1,844230242
-0,617360847
-1,88766591
-0,734515614
-1,326906819
-0,393115563
-0,729538226
-0,581687136
-1,140406301
-0,87797061
-0,360993483
-0,082091701
1,185132623
-0,070733343
0,40492936
-0,761653066
-0,548396726
0,037372601
-0,287172484
1,148049547
0,289004005
1,269530709
1,400377836
0,7503589
1,044567741
0,822386884
1,167926596
1,179670903
0,906094859
1,240653225
1,860391483
1,355449457
1,152258053
1,032274571
0,434393995
0,388523395
1,016277174
0,113791551
0,351233298
1,3037249
1,542032041
-0,331957182
1,225443266
0,213379217
0,215387371
0,067748608
0,565047489
-0,87898941
0,053755024
-0,744195725
-0,081084865
0,313862275
-0,544229774
-0,437993106
-0,495098798
-1,16748256
-0,072006794
-0,026461636
-0,571883736
-0,9199923
-1,211883138
-1,308681365
-0,144571915
-0,287345067
-1,011008474
-1,743984515
-2,335334461
-1,417165505
-0,888138793
-0,061639067
-1,019353189
-0,365729384
0,115017563
-0,385379306
-0,429453217
-0,917613548
-0,76684183
0,14172792
-0,066830719
0,1944977
0,207870967
0,659546464
0,027823331
0,340871143
1,540164629
0,269676693
0,599588175
0,509091076
1,081552496
1,417150904
0,69458986
0,756300331
0,851116553
1,26422628
0,628329001
0,798791981
-0,220439159
0,244022551
0,838569294
1,294678918
0,935789959
0,173497121
-0,049840264
0,658536916
-0,340003132
0,929703982
0,335066453
-0,597192598
-0,375223277
-0,354192476
-0,478503105
-0,935825085
-0,725234578
-0,724272195
-0,828064864
0,005926041
-0,585692781
-1,208413951
-0,945662882
-1,276920327
-1,037570363
-0,491369436
-0,835262102
0,158735586
-0,808936353
-1,456571686
-0,587789015
-0,435660397
-0,401761002
-1,459702926
-0,941020887
-0,247251133
-1,593351726
-0,931022146
-1,318301665
-0,988593705
-0,940794198
0,282804298
-0,364242679
-0,580676816
-0,567338507
0,12125627
0,144309396
0,919871395
0,593323277
-0,280533529
0,208575411
1,140576126
0,371422271
1,618859503
0,264529022
1,153950777
0,482337474
0,694326987
1,525111342
0,929232824
1,406519023
1,233475092
1,360839536
0,517058619
0,818008035
1,099283838
0,412119202
1,592544183
0,322547202
0,487420808
0,054035521
-0,60001503
1,279709753
0,184883183
-0,033970743
-0,008335115
0,701080677
-0,591189899
0,132447512
-0,515858733
-0,695891111
-0,203645406
-0,077805368
-0,907913781
-1,107919336
-1,37334616
-0,294468521
-1,182815365
-1,859775279
-0,260912085
-1,671845309
-0,608351762
-0,907561669
-0,846527805
-1,263986083
-0,760605752
-1,739468308
-0,564688128
-0,024750706
-0,297764986
-1,678679863
-1,083462031
-0,601794051
-0,175892264
-0,379961463
-0,477252899
0,165298404
0,549340504
-0,048938931
0,530944937
-1,025436851
-0,109696339
0,289811126
0,293039071
0,785234131
1,201039942
1,015892963
0,512220265
0,114497035
1,198159705
0,035196725
1,305876285
0,900420233
0,412076249
1,138979761
0,979325196
0,938077282
0,880321169
1,089035116
1,289544912
1,015423952
1,205306627
0,602307276
1,352505331
0,742300883
0,093805605
-0,27604174
0,276350557
-0,578995316
-0,512351284
-0,005792086
-0,527699363
-0,786598082
-0,430165072
-0,465450351
-0,688554353
-0,852407344
-0,307678254
-0,627807803
-0,966772837
0,329606359
-0,84411554
-0,404103167
-1,269977585
-1,680452279
-1,394373288
-1,122036516
-1,216000237
-0,269498649
-0,958338804
-0,619234607
-0,816367817
-0,945137934
-0,637318749
0,27931069
-0,877315291
-0,02054242
-0,823700911
-0,444065761
-0,113875452
0,147261682
0,82553877
0,157994408
-0,141539633
0,69972125
0,283303572
0,670767467
0,573843993
-0,265558968
1,027477482
1,124443489
1,347172808
1,826381402
0,361623946
1,2408716
1,200889427
0,790370864
1,192144121
1,22716599
0,341986824
1,038920984
0,412147847
0,491838005
-0,131150749
0,450440683
0,509369811
0,80401112
0,44217377
-0,421192706
0,685756361
0,097575283
0,301672773
0,440500025
0,569303154
0,740501897
-0,371944239
-0,272620446
-1,055442765
-0,068383364
-1,268561558
-1,64892252
-0,393825764
-1,124505671
-0,520863031
-0,742549522
-1,789050363
-2,351618536
-1,547900016
-0,989186024
-1,596186551
-1,289700949
-1,661187253
-0,805865164
-0,795577816
-1,023470826
-0,018204373
0,10531938
-0,281275622
-1,378531509
-0,940945216
-0,091106436
-0,51207759
-0,342495373
0,450371854
0,356154508
0,856616922
0,08176393
1,077848946
0,203139157
1,315121023
0,697814055
0,287719719
-0,031731066
0,691214369
0,763493524
1,361191504
0,908500135
0,76938431
1,536076155
0,887133994
0,703429077
1,260949914
0,701098473
1,238328535
0,564302088
0,696493812
0,821201648
0,487744833
0,591034632
0,922476102
0,63187765
0,574636102
-0,079328348
0,566655568
0,375474428
0,442948833
-0,521805585
-0,342628968
-0,034847858
-0,74772429
-0,643650413
0,350342716
0,287469876
-0,13741246
-0,349494754
-1,381636432
-0,660240432
-1,131432956
-1,507002901
-1,24829314
-0,942101329
-1,26976429
-1,257686286
-0,562651211
-0,853425371
-0,766309151
-0,775838544
-1,110052048
-1,390196596
-0,47529521
-0,803462286
-1,46920665
-0,5693364
-0,824671577
0,168035981
0,178608329
0,266148498
-0,215089546
0,581763057
0,472210088
0,200734607
0,268216601
1,025518104
0,420853895
0,881404974
1,311186356
1,805574837
1,731033802
1,388718855
0,215186773
0,643779849
0,724547279
1,825475007
0,639569659
1,162756311
0,990862495
0,434224743
1,045049366
0,99710016
0,105906558
1,273742777
-0,45905843
0,20487344
0,897294243
-0,278372406
0,397156972
-0,524607071
-0,022624541
-1,232923293
-0,596487121
-1,044075974
-0,56818722
-0,665941152
-0,881598209
-0,226807071
-1,143948593
-0,451061325
-0,0136865
-0,810585689
-1,351952401
-1,581562607
-1,336000989
-0,643199256
-0,922190514
-0,52606201
-0,593831603
-0,883347327
-0,682234551
0,052600526
-0,114495427
-0,912781125
-0,198045233
-0,324513312
0,032370807
-0,113045694
-0,844483645
-1,072217136
0,121585292
0,885873429
-0,353321365
0,040067359
-0,285500101
0,917228246
-0,731610601
-0,622404213
0,780298992
0,629057352
0,501161103
0,653765099
1,128109907
0,699428413
0,395526627
0,508534326
1,43489784
0,73697102
0,305331698
1,037716756
1,217923998
1,599059832
1,003345964
0,515416967
1,024709161
1,085854808
0,630160208
0,548167937
0,615688934
0,360996901
0,427328819
-0,305358282
-0,468348261
-0,410980638
0,22831426
-0,062331553
0,231365727
-0,476237502
-1,045025295
0,013487719
-0,648173793
-0,070681382
-0,479936136
0,256682082
-0,997862331
-0,479090106
-0,515959448
-1,261785712
-1,08321071
-1,730624344
-1,766949641
-0,912146323
-0,552060158
-0,593206912
-0,696747275
-0,381131268
-1,045249384
-0,816929748
-0,235364541
-0,304991637
-0,538859948
0,318751155
-0,892113546
-0,407460068
-0,190347442
0,459577135
0,151947874
-0,382051315
0,601151058
0,979937913
0,893474795
0,9158239
-0,254543812
0,302215753
1,055230026
0,840641245
1,174586133
0,316232522
0,945266878
0,297982139
0,022971299
1,14464828
1,405042006
1,083715413
0,911967483
0,105740153
1,339222373
0,755213183
1,690317545
1,107895161
-0,445985317
0,848380488
-0,317838353
-0,093545986
0,063736282
0,043106685
0,18904318
-0,620946973
-0,783551198
-0,00450802
-0,404995613
-0,400763427
-1,669495665
-0,740204949
-1,169472183
-1,249657069
-0,385725908
-1,443418472
-1,48197234
-1,131623072
-0,761913958
-1,440143981
-0,382169789
-0,265439142
-1,412312157
-1,065647428
-1,294539004
-1,700942565
-0,651220868
-0,372383263
0,337682781
-1,03934583
0,16098623
0,252622381
-0,226868901
0,07130034
0,30516517
0,955202289
0,306998476
0,137286758
-0,168139356
0,51254752
0,963315835
0,660376201
0,229570819
0,739341805
0,698555974
0,956206136
0,04538511
1,195420345
1,252261765
1,201963504
0,992854766
0,097028359
0,985603775
1,510946991
0,526051648
-0,072545248
0,108570684
0,983841525
0,952984295
1,141751421
0,596053632
-0,207634389
0,04670362
0,774245509
0,34029869
0,49749221
0,290774115
-0,12903143
-0,213220149
0,703929945
-0,113444176
-0,478030063
-0,274847354
-0,474904115
-1,742976202
-0,410559301
0,110914423
-1,245659913
-0,175918796
-1,069766366
-0,823585193
-0,454435131
-1,359022196
-0,377198972
-1,595002876
-1,405049203
-1,234142923
-0,566924997
-1,019938006
-1,552573219
-0,836018357
-1,047757087
-0,211343058
-0,664185777
-0,367838013
-0,51258919
0,003584561
-0,206580196
0,147561545
-1,21183484
0,232534248
0,488077455
0,275883539
0,800870642
0,921470899
1,284750236
0,759203836
-0,183009671
-0,309498853
0,083365018
0,907531098
0,88077399
1,120902293
0,683695502
0,631654088
1,271014189
1,305116342
0,822729586
0,896214218
1,072860712
1,06942654
0,183649876
0,326688663
-0,004821103
0,274875507
0,847093616
0,622255168
-0,295225617
0,412124736
0,09952232
-0,290318727
-0,846108149
-0,328385363
0,0033107
-1,510533945
-0,71508426
0,527247568
-0,340453598
-0,616971303
-1,178133075
-1,203269688
-0,951679397
-0,145441044
-0,741455081
-1,427971313
-0,411230412
-1,143664865
-0,13647302
-1,246383016
-1,433026833
-0,803085436
-0,349346419
-0,263499102
-0,636521507
-1,136906416
-0,815845889
-1,487006855
-0,844342404
-0,383051171
-0,002427042
-0,267792981
-0,026713215
-0,096492024
0,575922574
-0,152339752
0,809827778
1,46142405
0,802502465
0,382029465
0,450457456
1,389348459
0,27913469
0,415109473
0,350457049
0,324774907
0,46334193
1,392571535
1,550661441
0,642897842
1,077109536
1,325302669
0,958838887
0,384839861
0,072248899
1,249734298
0,922241979
0,885526065
-0,039844994
0,543261887
0,647813734
0,394541148
-0,233150359
0,545936075
-0,823963309
0,304871444
0,283269937
0,433719044
-0,615358764
-1,031056804
-0,216321751
-1,038662197
-0,735964621
-0,978027996
-1,32348124
-0,756376703
-1,64815445
-0,681800174
-1,477354198
-1,865809359
-1,021061341
-0,766302832
-0,66995159
-0,51596495
-2,05944123
-1,333853602
-0,718309708
0,055221247
-0,238015747
0,401468063
-0,725498198
-0,235020085
-0,827694898
-0,382591734
-0,44896696
-0,298404394
-0,078411332
0,218213144
0,324335115
0,678200232
0,565651127
0,40786502
0,397035458
0,576617999
0,570228663
1,096855285
1,332248271
1,575636499
0,569513081
1,223125228
0,301297791
1,185445411
1,530434373
0,894660919
1,476444651
0,332120215
0,409352499
0,72951157
1,244295497
0,452923625
0,356698965
0,003668603
0,511939905
0,940761979
0,57149799
0,471017052
-0,080487619
-0,358576971
0,162547338
-0,289425197
-0,454935397
-0,009994342
-0,644404432
-1,045344326
-0,246548095
-0,728462962
-1,347336319
-1,436992022
-0,875752509
0,211553903
-1,177690175
-1,163741124
-0,238095169
-1,023006463
-1,703049016
-1,73988353
-0,305296125
-0,541415022
-0,408754982
-0,789710327
-1,05560029
-0,725321388
-0,467057514
